,acelZ,rearBrakeP
192.525,0.8153076171875,11.581700000000001
192.55,0.821533203125,10.7198
192.575,0.7357177734375,13.090024999998654
192.6,0.76416015625,15.460250000000002
192.625,0.6458740234375,15.080000000000002
192.65,0.725830078125,14.699750000000002
192.675,0.71142578125,13.72377499999945
192.7,0.5889892578125,12.747800000000002
192.725,0.56298828125,12.114050000000002
192.75,0.6717529296875,11.4803
192.775,0.8663330078125,13.090025
192.8,0.7818603515625,14.699750000000002
192.825,0.7152099609375,14.154725000000312
192.85,0.7152099609375,13.6097
192.875,0.67626953125,13.951925000000003
192.9,0.7203369140625,14.294150000000002
192.925,0.735107421875,10.200124999997673
192.95,0.798095703125,6.1061000000000005
192.975,0.8714599609375,4.813250000000001
193.0,0.75634765625,3.5203999999999995
193.025,0.7813720703125,2.468375
193.05,0.8145751953125,1.4163500000000004
193.075,0.8355712890625,2.557099999999352
193.1,0.897216796875,3.69785
193.125,0.7332763671875,4.699174999999999
193.15,0.65625,5.700500000000001
193.175,0.805908203125,5.852600000000087
193.2,0.935546875,6.004700000000001
193.225,0.868408203125,4.369625
193.25,0.8193359375,2.7345500000000005
193.275,0.9072265625,1.6444999999999999
193.3,0.885986328125,0.5544500000000001
193.325,0.8150634765625,0.4530500000000579
193.35,0.8876953125,0.35165000000000024
193.375,0.80029296875,0.3769999999999998
193.4,0.7496337890625,0.4023500000000002
193.425,0.8446044921875,0.42770000000001485
193.45,0.8233642578125,0.4530500000000002
193.475,0.841796875,0.4910750000000004
193.5,0.95556640625,0.5290999999999997
193.525,0.808349609375,0.5544500000000001
193.55,0.76806640625,0.5797999999999996
193.575,0.8828125,0.6051499999999859
193.6,0.9443359375,0.6304999999999996
193.625,1.191162109375,0.65585
193.65,1.1744384765625,0.6812000000000005
193.675,1.0018310546875,0.6685249999999927
193.7,0.959228515625,0.65585
193.725,0.872802734375,0.5417750000000003
193.75,1.04931640625,0.42769999999999975
193.775,1.01025390625,0.46572499999999994
193.8,0.8759765625,0.5037500000000001
193.825,0.85693359375,0.4530500000000286
193.85,0.9530029296875,0.4023500000000002
193.875,0.8299560546875,1.6571750000000005
193.9,0.6905517578125,2.912
193.925,0.8787841796875,6.359600000001961
193.95,0.8709716796875,9.807200000000002
193.975,0.5377197265625,12.177425000000003
194.0,0.45849609375,14.54765
194.025,1.0758056640625,11.2775
194.05,1.1580810546875,8.007349999999999
194.075,1.025146484375,5.155475000001622
194.1,0.814453125,2.3036000000000003
194.125,0.4141845703125,1.8219500000000002
194.15,0.2913818359375,1.3403
194.175,0.73828125,1.0107499999998124
194.2,1.0753173828125,0.6812000000000005
194.225,1.0198974609375,0.75725
194.25,0.8974609375,0.8333000000000004
194.275,0.5244140625,0.7699249999999997
194.3,0.5467529296875,0.70655
194.325,0.608642578125,0.9346999999998706
194.35,0.6602783203125,1.1628499999999997
194.375,0.8824462890625,0.8966750000000001
194.4,0.8511962890625,0.6304999999999996
194.425,0.663818359375,0.7572500000000719
194.45,0.5902099609375,0.8840000000000003
194.475,0.56982421875,0.7699249999999997
194.5,0.577392578125,0.65585
194.525,0.6412353515625,0.5544500000000001
194.55,0.743896484375,0.4530500000000002
194.575,0.741455078125,0.5544499999999424
194.6,0.7730712890625,0.65585
194.625,0.603271484375,0.6938750000000002
194.65,0.5919189453125,0.7319000000000004
194.675,0.664306640625,0.7192249999999927
194.7,0.5635986328125,0.70655
194.725,0.6590576171875,0.7445750000000002
194.75,0.7962646484375,0.7826000000000004
194.775,0.974609375,0.7319000000000004
194.8,1.020751953125,0.6812000000000005
194.825,1.1064453125,0.6685250000000069
194.85,1.099853515625,0.65585
194.875,1.0771484375,0.6938750000000002
194.9,0.949462890625,0.7319000000000004
194.925,0.6435546875,0.7192249999999927
194.95,0.6453857421875,0.70655
194.975,0.97802734375,0.6431750000000003
195.0,1.154541015625,0.5797999999999996
195.025,0.998779296875,0.5924750000000003
195.05,0.8553466796875,0.6051500000000001
195.075,0.679443359375,0.681199999999957
195.1,0.9383544921875,0.75725
195.125,0.9276123046875,0.7699249999999997
195.15,1.0479736328125,0.7826000000000004
195.175,0.643310546875,0.7192249999999643
195.2,0.59423828125,0.65585
195.225,1.01806640625,0.6812000000000005
195.25,1.2454833984375,0.70655
195.275,0.852783203125,0.65585
195.3,0.76806640625,0.6051500000000001
195.325,0.812255859375,0.6685249999999643
195.35,0.7900390625,0.7319000000000004
195.375,0.74951171875,0.6685249999999998
195.4,0.929931640625,0.6051500000000001
195.425,0.8441162109375,0.5924749999999932
195.45,0.762939453125,0.5797999999999996
195.475,0.9417724609375,0.5797999999999996
195.5,1.0989990234375,0.5797999999999996
195.525,1.0411376953125,0.5417750000000003
195.55,1.1387939453125,0.5037500000000001
195.575,0.993408203125,0.5164249999999928
195.6,0.8826904296875,0.5290999999999997
195.625,1.0328369140625,0.5671249999999999
195.65,0.88232421875,0.6051500000000001
195.675,0.963134765625,0.6685250000000362
195.7,0.9998779296875,0.7319000000000004
195.725,0.87353515625,0.7319000000000004
195.75,0.8831787109375,0.7319000000000004
195.775,0.9237060546875,0.7319000000000004
195.8,0.845458984375,0.7319000000000004
195.825,0.9095458984375,0.6938750000000216
195.85,0.9320068359375,0.65585
195.875,1.0006103515625,0.6938750000000002
195.9,1.009521484375,0.7319000000000004
195.925,0.6759033203125,0.6558499999999565
195.95,0.7509765625,0.5797999999999996
195.975,0.8475341796875,0.6051500000000001
196.0,1.0020751953125,0.6304999999999996
196.025,0.939453125,0.5797999999999996
196.05,0.9739990234375,0.5290999999999997
196.075,1.1199951171875,0.5037500000000144
196.1,1.118408203125,0.4783999999999997
196.125,1.00146484375,0.6178249999999998
196.15,0.829345703125,0.75725
196.175,0.818115234375,0.75725
196.2,0.8411865234375,0.75725
196.225,0.9161376953125,0.7319000000000004
196.25,0.958251953125,0.70655
196.275,0.818359375,0.7445750000000002
196.3,0.759765625,0.7826000000000004
196.325,0.8431396484375,0.7572500000000142
196.35,0.81884765625,0.7319000000000004
196.375,0.8724365234375,0.7699249999999997
196.4,0.765869140625,0.80795
196.425,0.5584716796875,0.7445749999999638
196.45,0.6563720703125,0.6812000000000005
196.475,0.918212890625,0.6304999999999996
196.5,0.8519287109375,0.5797999999999996
196.525,0.8084716796875,0.6304999999999996
196.55,0.8145751953125,0.6812000000000005
196.575,0.700927734375,0.6685250000000069
196.6,0.669921875,0.65585
196.625,0.5830078125,0.6051500000000001
196.65,0.6785888671875,0.5544500000000001
196.675,1.0078125,0.6051500000000285
196.7,0.9990234375,0.65585
196.725,0.9813232421875,0.6938750000000002
196.75,0.972900390625,0.7319000000000004
196.775,0.810302734375,0.70655
196.8,0.8001708984375,0.6812000000000005
196.825,0.7921142578125,0.6938749999999931
196.85,0.7706298828125,0.70655
196.875,0.8336181640625,0.6685249999999998
196.9,0.84912109375,0.6304999999999996
196.925,0.8201904296875,0.6558500000000143
196.95,0.8758544921875,0.6812000000000005
196.975,0.8946533203125,0.6685249999999998
197.0,0.826416015625,0.65585
197.025,0.933349609375,0.6685249999999998
197.05,0.9326171875,0.6812000000000005
197.075,0.8360595703125,0.6178250000000363
197.1,0.7308349609375,0.5544500000000001
197.125,0.7694091796875,0.5544500000000001
197.15,0.8033447265625,0.5544500000000001
197.175,0.8494873046875,0.5290999999999855
197.2,0.853759765625,0.5037500000000001
197.225,1.3992919921875,0.6051500000000001
197.25,1.484619140625,0.70655
197.275,1.091064453125,0.6938750000000002
197.3,0.97216796875,0.6812000000000005
197.325,0.93359375,0.6685250000000069
197.35,1.0792236328125,0.65585
197.375,1.132568359375,0.6304999999999996
197.4,1.124267578125,0.6051500000000001
197.425,1.083740234375,0.5797999999999854
197.45,1.0433349609375,0.5544500000000001
197.475,1.0064697265625,0.5924750000000003
197.5,1.0166015625,0.6304999999999996
197.525,1.0211181640625,0.6051500000000001
197.55,0.970458984375,0.5797999999999996
197.575,1.003173828125,0.5164250000000363
197.6,1.0579833984375,0.4530500000000002
197.625,1.14404296875,0.46572499999999994
197.65,1.05712890625,0.4783999999999997
197.675,0.9423828125,0.45304999999998596
197.7,1.014404296875,0.42769999999999975
197.725,0.83935546875,0.5037500000000001
197.75,0.8585205078125,0.5797999999999996
197.775,0.9691162109375,0.5671249999999999
197.8,0.99267578125,0.5544500000000001
197.825,1.2108154296875,0.5671249999999928
197.85,1.1566162109375,0.5797999999999996
197.875,1.2169189453125,0.5671249999999999
197.9,1.1842041015625,0.5544500000000001
197.925,0.8773193359375,0.5290999999999855
197.95,1.0523681640625,0.5037500000000001
197.975,1.0433349609375,0.4910750000000004
198.0,1.10107421875,0.4783999999999997
198.025,1.087890625,0.4783999999999997
198.05,1.05615234375,0.4783999999999997
198.075,1.050537109375,0.4403750000000217
198.1,0.979736328125,0.4023500000000002
198.125,0.9576416015625,0.6178249999999998
198.15,1.2279052734375,0.8333000000000004
198.175,0.923095703125,1.4417000000003455
198.2,0.8572998046875,2.0501000000000005
198.225,0.5762939453125,2.620475
198.25,0.677001953125,3.19085
198.275,0.848388671875,3.9767
198.3,0.8067626953125,4.76255
198.325,0.407470703125,4.230200000000303
198.35,0.7281494140625,3.69785
198.375,1.056884765625,3.000725
198.4,1.0748291015625,2.3036000000000003
198.425,0.844970703125,1.6064749999996035
198.45,0.8673095703125,0.9093499999999999
198.475,0.7332763671875,0.9854000000000003
198.5,0.7415771484375,1.0614499999999998
198.525,1.0361328125,0.8713249999999997
198.55,1.05517578125,0.6812000000000005
198.575,0.9598388671875,0.59247500000005
198.6,1.0345458984375,0.5037500000000001
198.625,1.226318359375,0.2629250000000001
198.65,1.1639404296875,0.02210000000000001
198.675,1.0172119140625,0.1615250000000792
198.7,0.70166015625,0.3009500000000003
198.725,0.70361328125,0.38967500000000044
198.75,0.73681640625,0.4783999999999997
198.775,1.1063232421875,0.70655
198.8,0.928466796875,0.9347000000000003
198.825,0.988037109375,0.8459750000000508
198.85,0.9188232421875,0.75725
198.875,0.877685546875,0.9220249999999997
198.9,0.86376953125,1.0868000000000002
198.925,0.6705322265625,0.9346999999999133
198.95,0.526123046875,0.7826000000000004
198.975,0.967041015625,0.9473750000000001
199.0,1.095947265625,1.1121499999999997
199.025,1.0711669921875,1.048775
199.05,1.044921875,0.9854000000000003
199.075,0.814208984375,1.682524999999604
199.1,0.77392578125,2.37965
199.125,0.72119140625,3.7485500000000007
199.15,0.8822021484375,5.117450000000001
199.175,0.96875,5.016049999999942
199.2,1.0640869140625,4.914650000000001
199.225,0.9154052734375,5.37095
199.25,0.7889404296875,5.82725
199.275,0.504150390625,5.358275
199.3,0.5228271484375,4.8892999999999995
199.325,0.80810546875,7.24684999999866
199.35,0.8531494140625,9.604400000000002
199.375,0.916748046875,12.114050000000002
199.4,0.7135009765625,14.623700000000003
199.425,0.7203369140625,15.561650000000533
199.45,0.79541015625,16.4996
199.475,0.630859375,18.198050000000002
199.5,0.6104736328125,19.896500000000003
199.525,0.947998046875,18.312125
199.55,0.9141845703125,16.72775
199.575,0.6749267578125,14.268800000001399
199.6,0.5887451171875,11.80985
199.625,0.654541015625,11.771825
199.65,0.46728515625,11.733800000000002
199.675,0.43017578125,11.733800000000002
199.7,0.52978515625,11.733800000000002
199.725,0.7735595703125,10.681775000000002
199.75,0.7799072265625,9.629750000000001
199.775,0.8785400390625,8.957975000000001
199.8,0.7222900390625,8.286200000000001
199.825,0.5172119140625,8.856574999999676
199.85,0.5997314453125,9.426950000000001
199.875,0.7818603515625,8.324225000000002
199.9,0.8519287109375,7.2215
199.925,0.799560546875,6.613099999999654
199.95,0.792724609375,6.004700000000001
199.975,0.7481689453125,4.471025
200.0,0.706298828125,2.9373499999999995
200.025,0.800537109375,1.9106750000000003
200.05,0.82177734375,0.8840000000000003
200.075,0.7200927734375,0.6685250000001224
200.1,0.7568359375,0.4530500000000002
200.125,0.77734375,0.6178249999999998
200.15,0.857177734375,0.7826000000000004
200.175,0.8585205078125,0.7318999999999711
200.2,0.753662109375,0.6812000000000005
200.225,0.907470703125,0.6431750000000003
200.25,0.905517578125,0.6051500000000001
200.275,0.6915283203125,0.6051500000000001
200.3,0.7310791015625,0.6051500000000001
200.325,0.66943359375,0.5291000000000432
200.35,0.6390380859375,0.4530500000000002
200.375,0.69970703125,0.5417750000000003
200.4,0.677001953125,0.6304999999999996
200.425,0.8330078125,0.6558500000000143
200.45,0.817626953125,0.6812000000000005
200.475,0.85888671875,0.70655
200.5,0.929443359375,0.7319000000000004
200.525,0.7008056640625,0.7319000000000004
200.55,0.6600341796875,0.7319000000000004
200.575,0.78955078125,0.7445749999999931
200.6,0.78662109375,0.75725
200.625,0.7022705078125,0.7319000000000004
200.65,0.85107421875,0.70655
200.675,1.01904296875,0.70655
200.7,1.04443359375,0.70655
200.725,0.97119140625,0.6431750000000003
200.75,0.91552734375,0.5797999999999996
200.775,1.01025390625,0.6051500000000001
200.8,1.0631103515625,0.6304999999999996
200.825,1.06396484375,0.6051500000000143
200.85,0.9771728515625,0.5797999999999996
200.875,0.7869873046875,0.65585
200.9,0.8531494140625,0.7319000000000004
200.925,0.9110107421875,0.7319000000000004
200.95,1.0068359375,0.7319000000000004
200.975,0.922119140625,0.6938750000000002
201.0,0.9266357421875,0.65585
201.025,1.035888671875,0.7192249999999998
201.05,1.07373046875,0.7826000000000004
201.075,1.0343017578125,0.7826000000000004
201.1,0.9224853515625,0.7826000000000004
201.125,0.856689453125,1.2642499999999997
201.15,0.86474609375,1.7458999999999998
201.175,0.894775390625,1.9867250000001366
201.2,0.99169921875,2.22755
201.225,1.0701904296875,2.6965250000000003
201.25,1.045166015625,3.1655000000000006
201.275,0.92724609375,4.293575
201.3,0.854248046875,5.4216500000000005
201.325,0.732177734375,5.903299999999727
201.35,0.914306640625,6.384950000000001
201.375,0.979248046875,9.07205
201.4,0.7642822265625,11.759150000000002
201.425,0.760009765625,13.153400000000794
201.45,0.9063720703125,14.54765
201.475,0.844970703125,15.447575
201.5,0.6837158203125,16.3475
201.525,0.919921875,14.1674
201.55,0.8179931640625,11.987300000000001
201.575,0.1728515625,9.072050000001656
201.6,0.3038330078125,6.1568
201.625,0.8485107421875,4.86395
201.65,1.0052490234375,3.5711000000000004
201.675,1.008544921875,5.320250000000995
201.7,0.9334716796875,7.069400000000001
201.725,0.846435546875,8.603075
201.75,0.7022705078125,10.13675
201.775,0.5462646484375,12.747800000000002
201.8,0.46923828125,15.35885
201.825,0.7022705078125,16.791124999999187
201.85,0.6644287109375,18.2234
201.875,0.8272705078125,18.413525
201.9,0.958984375,18.603650000000002
201.925,0.8563232421875,17.56429999999941
201.95,0.7452392578125,16.52495
201.975,0.7012939453125,11.683100000000003
202.0,0.8697509765625,6.84125
202.025,0.96044921875,5.37095
202.05,0.8211669921875,3.9006499999999997
202.075,0.2974853515625,4.559749999999625
202.1,0.493896484375,5.218850000000001
202.125,0.974609375,5.5484
202.15,1.001953125,5.877950000000001
202.175,0.8404541015625,6.245525000000209
202.2,0.923583984375,6.6131
202.225,0.845947265625,5.358275
202.25,0.7652587890625,4.10345
202.275,0.7991943359375,3.2161999999999997
202.3,0.8494873046875,2.32895
202.325,0.692626953125,2.10080000000013
202.35,0.8385009765625,1.8726500000000001
202.375,0.9512939453125,1.834625
202.4,1.0396728515625,1.7965999999999998
202.425,0.78564453125,1.5304249999998492
202.45,0.7769775390625,1.2642499999999997
202.475,0.806396484375,1.1248250000000004
202.5,0.900634765625,0.9854000000000003
202.525,1.1612548828125,1.200875
202.55,1.1937255859375,1.4163500000000004
202.575,0.95654296875,1.4416999999999858
202.6,0.9146728515625,1.4670500000000004
202.625,1.056640625,2.1008000000000004
202.65,0.8472900390625,2.7345500000000005
202.675,0.740234375,4.458350000000981
202.7,0.719482421875,6.182150000000001
202.725,0.7840576171875,8.56505
202.75,0.8138427734375,10.947950000000002
202.775,0.9075927734375,11.65775
202.8,0.9554443359375,12.367550000000001
202.825,0.8067626953125,10.960625000000803
202.85,0.7584228515625,9.5537
202.875,0.783935546875,7.855250000000001
202.9,0.7108154296875,6.1568
202.925,0.5772705078125,4.014724999998783
202.95,0.6988525390625,1.8726500000000001
202.975,0.604736328125,1.9106750000000003
203.0,0.589599609375,1.9487000000000005
203.025,0.9500732421875,1.5937999999999999
203.05,1.063232421875,1.2389000000000001
203.075,1.01953125,0.9473750000001662
203.1,0.672119140625,0.65585
203.125,0.9656982421875,0.8333000000000004
203.15,1.1385498046875,1.0107499999999998
203.175,0.863525390625,0.9346999999999568
203.2,1.112548828125,0.8586499999999999
203.225,0.7303466796875,0.80795
203.25,0.627197265625,0.75725
203.275,1.0181884765625,1.0614499999999998
203.3,1.242431640625,1.3656500000000005
203.325,1.0537109375,1.631824999999849
203.35,0.8323974609375,1.8979999999999997
203.375,0.99365234375,1.9613750000000003
203.4,0.9705810546875,2.02475
203.425,0.71533203125,2.100800000000043
203.45,0.7235107421875,2.17685
203.475,0.9180908203125,1.682525
203.5,0.9195556640625,1.1882000000000001
203.525,0.6219482421875,1.0614499999999998
203.55,0.5787353515625,0.9347000000000003
203.575,0.840576171875,0.8206250000000646
203.6,0.96044921875,0.70655
203.625,0.9976806640625,0.7192249999999998
203.65,1.0220947265625,0.7319000000000004
203.675,0.8953857421875,0.7572500000000142
203.7,0.846435546875,0.7826000000000004
203.725,0.542724609375,0.7699249999999997
203.75,0.7452392578125,0.75725
203.775,1.0496826171875,0.7445750000000002
203.8,0.91943359375,0.7319000000000004
203.825,0.958740234375,0.6938750000000216
203.85,0.9912109375,0.65585
203.875,0.84423828125,0.6685249999999998
203.9,0.981201171875,0.6812000000000005
203.925,0.8582763671875,0.6812000000000005
203.95,0.683349609375,0.6812000000000005
203.975,0.864501953125,0.6938750000000002
204.0,0.9932861328125,0.70655
204.025,1.359375,0.7319000000000004
204.05,1.1956787109375,0.75725
204.075,1.1551513671875,0.8332999999999569
204.1,1.0279541015625,0.9093499999999999
204.125,0.899658203125,0.8840000000000003
204.15,0.9697265625,0.8586499999999999
204.175,0.976806640625,1.0741250000001221
204.2,0.889892578125,1.2896
204.225,0.941650390625,1.7458999999999998
204.25,0.82666015625,2.2022000000000004
204.275,0.7203369140625,2.4557
204.3,0.834716796875,2.7092
204.325,0.987060546875,3.1274749999997615
204.35,0.748779296875,3.545750000000001
204.375,0.6376953125,3.3683000000000005
204.4,0.83740234375,3.19085
204.425,0.869140625,3.0894499999999416
204.45,0.725341796875,2.9880500000000003
204.475,0.8389892578125,2.164175
204.5,0.8338623046875,1.3403
204.525,0.820068359375,0.9600499999999998
204.55,0.7969970703125,0.5797999999999996
204.575,1.1282958984375,0.6558499999999565
204.6,1.2554931640625,0.7319000000000004
204.625,0.9083251953125,0.6431750000000003
204.65,0.943359375,0.5544500000000001
204.675,0.8616943359375,0.9347000000002161
204.7,0.8480224609375,1.3149500000000005
204.725,0.7127685546875,3.2669000000000006
204.75,0.6142578125,5.218850000000001
204.775,0.3271484375,8.273525
204.8,0.260986328125,11.328200000000002
204.825,0.3424072265625,11.378899999999973
204.85,0.6004638671875,11.4296
204.875,1.1236572265625,10.49165
204.9,0.9942626953125,9.5537
204.925,0.8245849609375,8.058049999999149
204.95,0.810546875,6.562400000000001
204.975,0.3876953125,7.715825
205.0,0.24560546875,8.869250000000001
205.025,0.7606201171875,8.222825
205.05,0.9326171875,7.5764000000000005
205.075,1.0328369140625,8.89459999999925
205.1,1.0322265625,10.212800000000001
205.125,0.489013671875,9.160775000000001
205.15,0.4676513671875,8.10875
205.175,0.91259765625,6.017374999998812
205.2,0.8924560546875,3.926000000000001
205.225,1.0196533203125,3.3302749999999994
205.25,1.12939453125,2.7345500000000005
205.275,0.8037109375,2.5064
205.3,0.873046875,2.27825
205.325,0.9288330078125,2.1134750000000935
205.35,0.878173828125,1.9487000000000005
205.375,0.9017333984375,2.037425
205.4,0.897216796875,2.12615
205.425,0.5438232421875,1.6571749999997332
205.45,0.8568115234375,1.1882000000000001
205.475,0.9150390625,1.1375000000000002
205.5,1.0462646484375,1.0868000000000002
205.525,1.0421142578125,1.0741250000000004
205.55,1.107666015625,1.0614499999999998
205.575,0.830322265625,1.1374999999999567
205.6,0.94091796875,1.2135499999999997
205.625,0.921875,1.4163500000000004
205.65,0.91162109375,1.6191500000000003
205.675,0.9130859375,1.6698500000000287
205.7,0.916015625,1.7205500000000002
205.725,1.0106201171875,1.7205500000000002
205.75,1.064208984375,1.7205500000000002
205.775,0.8463134765625,2.6078
205.8,0.86669921875,3.49505
205.825,0.7374267578125,4.5217249999994165
205.85,0.7645263671875,5.5484
205.875,0.7720947265625,6.5117
205.9,0.9423828125,7.4750000000000005
205.925,0.891845703125,7.360924999999935
205.95,0.8671875,7.246850000000001
205.975,0.792724609375,6.296225000000001
206.0,0.616455078125,5.3456
206.025,0.8876953125,4.4456750000000005
206.05,0.7501220703125,3.545750000000001
206.075,0.894775390625,3.4190000000000724
206.1,0.8109130859375,3.29225
206.125,1.1649169921875,3.39365
206.15,0.953857421875,3.49505
206.175,0.8731689453125,3.3049249999998915
206.2,0.7828369140625,3.1148
206.225,0.479248046875,3.2669000000000006
206.25,0.807373046875,3.4189999999999996
206.275,1.0306396484375,3.1781750000000004
206.3,0.70166015625,2.9373499999999995
206.325,0.6781005859375,2.7599000000001013
206.35,0.7825927734375,2.5824499999999997
206.375,1.3408203125,2.569775
206.4,0.975341796875,2.5571
206.425,0.781005859375,2.3923249999999063
206.45,0.5814208984375,2.22755
206.475,0.958251953125,2.5951250000000003
206.5,0.85205078125,2.9627000000000008
206.525,0.6710205078125,2.5317499999999997
206.55,0.7086181640625,2.1008000000000004
206.575,1.1693115234375,1.8853250000001225
206.6,1.059326171875,1.6698500000000003
206.625,0.7686767578125,1.834625
206.65,0.6043701171875,1.9994000000000005
206.675,0.7005615234375,2.100800000000058
206.7,0.7039794921875,2.2022000000000004
206.725,0.7047119140625,2.1515000000000004
206.75,0.778076171875,2.1008000000000004
206.775,1.0831298828125,1.5811250000000001
206.8,0.969970703125,1.0614499999999998
206.825,0.8082275390625,0.7826000000001585
206.85,1.039306640625,0.5037500000000001
206.875,0.6861572265625,0.5671249999999999
206.9,0.6253662109375,0.6304999999999996
206.925,0.9908447265625,0.7065500000000435
206.95,0.95751953125,0.7826000000000004
206.975,0.7762451171875,0.75725
207.0,0.69921875,0.7319000000000004
207.025,1.2034912109375,0.7952750000000002
207.05,1.072509765625,0.8586499999999999
207.075,0.67578125,0.7952750000000357
207.1,0.8370361328125,0.7319000000000004
207.125,0.9339599609375,0.6685249999999998
207.15,0.8677978515625,0.6051500000000001
207.175,0.783447265625,0.617825000000007
207.2,0.8221435546875,0.6304999999999996
207.225,1.0167236328125,0.6938750000000002
207.25,0.87353515625,0.75725
207.275,0.7403564453125,0.7699249999999997
207.3,0.758056640625,0.7826000000000004
207.325,1.0872802734375,0.7572500000000142
207.35,1.2503662109375,0.7319000000000004
207.375,1.08984375,0.7319000000000004
207.4,1.0291748046875,0.7319000000000004
207.425,1.2354736328125,0.693874999999978
207.45,1.124755859375,0.65585
207.475,1.365234375,0.65585
207.5,1.126708984375,0.65585
207.525,0.8687744140625,0.70655
207.55,0.832275390625,0.75725
207.575,0.7242431640625,0.6938750000000358
207.6,0.8614501953125,0.6304999999999996
207.625,0.9132080078125,0.6304999999999996
207.65,1.0323486328125,0.6304999999999996
207.675,1.154052734375,0.6431750000000074
207.7,0.9556884765625,0.65585
207.725,0.9637451171875,0.6938750000000002
207.75,1.0250244140625,0.7319000000000004
207.775,0.9842529296875,0.6938750000000002
207.8,0.9775390625,0.65585
207.825,1.094970703125,0.693874999999978
207.85,1.0306396484375,0.7319000000000004
207.875,0.987548828125,0.75725
207.9,0.9453125,0.7826000000000004
207.925,0.9501953125,0.7572499999999858
207.95,0.9127197265625,0.7319000000000004
207.975,0.848876953125,0.75725
208.0,0.9527587890625,0.7826000000000004
208.025,0.8924560546875,0.7699249999999997
208.05,0.9857177734375,0.75725
208.075,0.83984375,0.7065500000000284
208.1,0.994384765625,0.65585
208.125,1.017333984375,0.6178249999999998
208.15,0.9547119140625,0.5797999999999996
208.175,0.842529296875,0.5924750000000074
208.2,0.912841796875,0.6051500000000001
208.225,1.02490234375,0.5797999999999996
208.25,0.91796875,0.5544500000000001
208.275,1.1619873046875,0.6431750000000003
208.3,1.020751953125,0.7319000000000004
208.325,0.90380859375,0.6685250000000362
208.35,0.9190673828125,0.6051500000000001
208.375,0.8538818359375,0.65585
208.4,1.0234375,0.70655
208.425,1.12939453125,0.6685249999999785
208.45,1.0401611328125,0.6304999999999996
208.475,0.921875,0.6178249999999998
208.5,1.01904296875,0.6051500000000001
208.525,1.066650390625,0.6051500000000001
208.55,1.0228271484375,0.6051500000000001
208.575,1.1317138671875,0.5924750000000074
208.6,1.1165771484375,0.5797999999999996
208.625,0.9957275390625,0.5417750000000003
208.65,1.0181884765625,0.5037500000000001
208.675,0.860595703125,0.5037500000000001
208.7,0.9805908203125,0.5037500000000001
208.725,1.095947265625,0.4910750000000004
208.75,1.0166015625,0.4783999999999997
208.775,0.9296875,0.5417750000000003
208.8,0.98681640625,0.6051500000000001
208.825,1.011474609375,0.6178249999999927
208.85,1.04150390625,0.6304999999999996
208.875,1.1346435546875,0.65585
208.9,0.9151611328125,0.6812000000000005
208.925,1.054931640625,0.6431749999999781
208.95,1.16064453125,0.6051500000000001
208.975,0.869873046875,0.5544500000000001
209.0,1.0078125,0.5037500000000001
209.025,1.268310546875,0.5164249999999999
209.05,1.2176513671875,0.5290999999999997
209.075,0.9619140625,0.4910750000000217
209.1,0.873779296875,0.4530500000000002
209.125,0.8448486328125,0.4023500000000002
209.15,0.759033203125,0.35165000000000024
209.175,1.1259765625,0.3770000000000149
209.2,1.158203125,0.4023500000000002
209.225,1.1610107421875,0.4023500000000002
209.25,1.0916748046875,0.4023500000000002
209.275,0.9425048828125,0.4783999999999997
209.3,0.981201171875,0.5544500000000001
209.325,1.038818359375,0.7445749999998919
209.35,0.9498291015625,0.9347000000000003
209.375,1.038330078125,1.6444999999999999
209.4,0.950439453125,2.3543000000000003
209.425,0.724365234375,5.903300000002017
209.45,0.6492919921875,9.452300000000001
209.475,0.975341796875,13.22945
209.5,0.8753662109375,17.006600000000002
209.525,0.8624267578125,16.52495
209.55,0.94482421875,16.043300000000002
209.575,0.7708740234375,18.869824999998396
209.6,0.74462890625,21.696350000000002
209.625,0.8817138671875,21.6203
209.65,0.9320068359375,21.54425
209.675,0.5963134765625,21.252724999999835
209.7,0.6322021484375,20.9612
209.725,0.55126953125,20.859800000000003
209.75,0.6475830078125,20.7584
209.775,0.6666259765625,20.542925
209.8,0.853515625,20.327450000000002
209.825,0.6492919921875,20.58094999999986
209.85,0.507568359375,20.83445
209.875,0.5723876953125,20.238725000000002
209.9,0.6708984375,19.643
209.925,0.716796875,19.90917500000015
209.95,0.75537109375,20.17535
209.975,0.643310546875,18.388175
210.0,0.501220703125,16.601000000000003
210.025,0.5699462890625,16.816475
210.05,0.5672607421875,17.031950000000002
210.075,0.661376953125,17.15869999999993
210.1,0.753173828125,17.28545
210.125,0.6585693359375,15.054650000000002
210.15,0.6572265625,12.82385
210.175,0.652587890625,9.92127499999835
210.2,0.7689208984375,7.0187
210.225,0.6441650390625,4.534400000000001
210.25,0.6749267578125,2.0501000000000005
210.275,0.98388671875,2.113475
210.3,0.810791015625,2.17685
210.325,0.6207275390625,2.392324999999878
210.35,0.6402587890625,2.6078
210.375,0.708984375,4.471025
210.4,0.7418212890625,6.33425
210.425,0.6302490234375,7.272200000000534
210.45,0.7470703125,8.210149999999999
210.475,0.8050537109375,7.690475
210.5,0.75830078125,7.170800000000001
210.525,0.63671875,7.145450000000001
210.55,0.604736328125,7.1201
210.575,0.5821533203125,6.600425000000295
210.6,0.63134765625,6.080750000000001
210.625,0.5496826171875,5.4216500000000005
